timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728464446260894000,165,1004,2604,945,137,1972
1728464446261737000,4,1326,2490,706,335,2059
1728464446262579000,0,1638,2072,485,550,2336
1728464446263421000,0,1893,1869,293,802,2208
1728464446264280000,0,2395,1514,122,1038,1996
1728464446265123000,138,2733,1146,0,1236,1774
1728464446265965000,378,2895,717,0,1419,1513
1728464446266807000,676,2901,426,0,1572,1223
1728464446267649000,994,2737,161,66,1699,953
1728464446268492000,1323,2423,2,260,1772,687
1728464446269334000,1607,1933,6,509,1793,449
1728464446270177000,1888,1712,0,778,1728,232
1728464446271019000,2327,1401,2,1052,1588,64
1728464446271861000,2446,1034,187,1297,1447,0
1728464446272703000,2511,658,437,1518,1186,0
1728464446273545000,2503,329,744,1731,975,0
1728464446274388000,2450,146,1091,1875,650,111
1728464446275230000,2308,0,1446,2260,464,320
1728464446276072000,1858,5,1792,2304,293,605
1728464446276914000,1564,10,2087,2288,144,881
1728464446277763000,1252,10,2496,1959,37,1155
1728464446278605000,929,201,2604,1699,0,1423
1728464446279447000,610,437,2661,1430,0,1659
1728464446280289000,337,754,2656,1150,34,1863
1728464446281132000,114,1070,2576,875,186,2001
1728464446281975000,0,1398,2447,658,389,2112
1728464446282817000,0,1712,1999,405,617,2335
1728464446283659000,0,2024,1694,228,835,2118
1728464446284501000,10,2521,1367,74,1049,1925
1728464446285343000,205,2767,1031,0,1273,1699
1728464446286185000,461,2917,629,0,1465,1439
1728464446287027000,759,2869,345,0,1607,1143
1728464446287870000,1082,2670,119,111,1720,874
1728464446288713000,1413,2315,8,313,1785,618
1728464446289555000,1696,1867,0,587,1789,392
1728464446290398000,1969,1576,0,852,1703,175
1728464446291248000,2368,1327,47,1121,1545,32
1728464446292090000,2470,968,237,1365,1347,0
1728464446292932000,2559,655,508,1583,1103,0
1728464446293774000,2488,209,812,1731,960,7
1728464446294617000,2387,64,1157,1921,719,153
1728464446295459000,2202,6,1543,2280,440,405
1728464446296301000,1781,10,1860,2316,261,685
1728464446297143000,1487,2,2145,2268,121,960
1728464446297985000,1167,50,2524,1871,5,1232
1728464446298827000,840,260,2630,1627,0,1496
1728464446299669000,538,514,2665,1359,0,1720
1728464446300511000,277,824,2626,1076,65,1899
1728464446301354000,74,1163,2560,824,224,2046
1728464446302196000,0,1473,2279,604,440,2320
1728464446303038000,0,1767,1905,320,674,2297
1728464446303881000,0,2044,1580,173,891,2078
1728464446304740000,42,2612,1278,26,1102,1892
1728464446305582000,266,2840,887,2,1326,1642
1728464446306424000,544,2920,549,0,1515,1358
1728464446307266000,847,2834,270,0,1638,1072
1728464446308109000,1173,2579,69,159,1747,807
1728464446308951000,1479,2112,16,388,1793,551
1728464446309794000,1778,1787,0,661,1784,348
1728464446310637000,2019,1496,0,933,1666,134
1728464446311479000,2385,1229,97,1181,1494,1
1728464446312321000,2492,869,301,1420,1287,0
1728464446313163000,2551,565,582,1649,1049,0
1728464446314006000,2480,129,892,1796,917,32
1728464446314849000,2375,14,1253,1969,653,221
1728464446315692000,1976,0,1632,2299,390,476
1728464446316535000,1702,2,1952,2310,207,758
1728464446317377000,1398,0,2194,2240,89,1035
1728464446318217000,1076,119,2551,1799,0,1304
1728464446319059000,756,329,2640,1552,0,1545
1728464446319901000,453,593,2673,1280,0,1764
1728464446320743000,213,915,2624,996,100,1948
1728464446321586000,10,1248,2530,760,286,2082
1728464446322428000,0,1565,2135,497,503,2335
1728464446323270000,0,1859,1837,312,733,2316
1728464446324112000,0,2148,1535,141,962,2031
1728464446324954000,100,2669,1145,5,1165,1821
1728464446325796000,337,2869,799,0,1385,1564
1728464446326638000,617,2910,471,0,1541,1283
1728464446327480000,930,2782,222,39,1678,995
1728464446328323000,1264,2481,23,218,1773,736
1728464446329166000,1557,1985,5,464,1800,509
1728464446330009000,1856,1704,0,744,1754,266
1728464446330851000,2270,1399,0,1008,1615,86
1728464446331711000,2419,1102,144,1257,1446,0
1728464446332553000,2496,814,378,1520,1225,0
1728464446333395000,2526,498,676,1674,975,0
1728464446334238000,2432,116,985,1831,837,71
1728464446335081000,2342,22,1376,2240,561,289
1728464446335924000,1898,5,1716,2316,338,552
1728464446336766000,1625,4,2040,2299,163,829
1728464446337608000,1307,1,2483,2085,50,1113
1728464446338450000,994,164,2582,1743,10,1371
1728464446339292000,676,405,2663,1490,0,1603
1728464446340134000,395,679,2663,1201,2,1817
1728464446340977000,142,1021,2604,933,137,1985
1728464446341820000,0,1338,2487,697,333,2086
1728464446342662000,0,1658,2046,395,559,2318
1728464446343505000,0,1919,1728,234,789,2169
1728464446344347000,0,2446,1430,92,1021,1984
