seq_no=180,	ch0=2007, ch1=1431, ch2=  85, ch3=2307, ch4= 951, ch5= 202, ts=1712137581506479,	delta=654,
seq_no=181,	ch0=2205, ch1=1075, ch2= 146, ch3=2333, ch4= 652, ch5= 480, ts=1712137581507307,	delta=828,
seq_no=182,	ch0=2292, ch1= 789, ch2= 471, ch3=2350, ch4= 463, ch5= 800, ts=1712137581508148,	delta=841,
seq_no=183,	ch0=2328, ch1= 512, ch2= 678, ch3=2332, ch4= 252, ch5=1124, ts=1712137581508989,	delta=841,
seq_no=184,	ch0=2272, ch1= 268, ch2= 992, ch3=2288, ch4=  69, ch5=1411, ts=1712137581509849,	delta=860,
seq_no=185,	ch0=2122, ch1=  91, ch2=1346, ch3=2027, ch4=  14, ch5=1669, ts=1712137581510674,	delta=825,
seq_no=186,	ch0=1912, ch1=   2, ch2=1686, ch3=1675, ch4=   4, ch5=1920, ts=1712137581511514,	delta=840,
seq_no=187,	ch0=1655, ch1=   0, ch2=2003, ch3=1336, ch4=  33, ch5=2127, ts=1712137581512360,	delta=846,
seq_no=188,	ch0=1344, ch1=   2, ch2=2320, ch3=1036, ch4= 251, ch5=2294, ts=1712137581513202,	delta=842,
seq_no=189,	ch0=1037, ch1= 123, ch2=2459, ch3= 792, ch4= 559, ch5=2402, ts=1712137581514053,	delta=851,
seq_no=190,	ch0= 730, ch1= 374, ch2=2632, ch3= 542, ch4= 824, ch5=2443, ts=1712137581514888,	delta=835,
seq_no=191,	ch0= 484, ch1= 617, ch2=2599, ch3= 304, ch4=1072, ch5=2371, ts=1712137581515729,	delta=841,
seq_no=192,	ch0= 225, ch1= 979, ch2=2576, ch3= 110, ch4=1436, ch5=2173, ts=1712137581516573,	delta=844,
seq_no=193,	ch0= 178, ch1=1273, ch2=2375, ch3=   7, ch4=1600, ch5=1868, ts=1712137581517468,	delta=895,
seq_no=194,	ch0=   0, ch1=1607, ch2=2161, ch3=   2, ch4=1900, ch5=1548, ts=1712137581518262,	delta=794,
seq_no=195,	ch0=   0, ch1=1884, ch2=1847, ch3=   1, ch4=2108, ch5=1242, ts=1712137581519105,	delta=843,
seq_no=196,	ch0=   0, ch1=2112, ch2=1501, ch3= 198, ch4=2254, ch5= 948, ts=1712137581519942,	delta=837,
seq_no=197,	ch0= 148, ch1=2292, ch2=1157, ch3= 503, ch4=2368, ch5= 694, ts=1712137581520785,	delta=843,
seq_no=198,	ch0= 361, ch1=2397, ch2= 803, ch3= 854, ch4=2387, ch5= 444, ts=1712137581521686,	delta=901,
seq_no=199,	ch0= 633, ch1=2416, ch2= 501, ch3=1206, ch4=2288, ch5= 242, ts=1712137581522486,	delta=800,
seq_no=200,	ch0= 944, ch1=2348, ch2= 235, ch3=1484, ch4=2075, ch5=  70, ts=1712137581523322,	delta=836,
seq_no=201,	ch0=1249, ch1=2193, ch2=  57, ch3=1737, ch4=1772, ch5=   9, ts=1712137581524156,	delta=834,
seq_no=202,	ch0=1553, ch1=1984, ch2=   0, ch3=1997, ch4=1483, ch5=   2, ts=1712137581525001,	delta=845,
seq_no=203,	ch0=1856, ch1=1671, ch2=   0, ch3=2205, ch4=1120, ch5=  29, ts=1712137581525851,	delta=850,
seq_no=204,	ch0=2039, ch1=1410, ch2=  68, ch3=2305, ch4= 936, ch5= 272, ts=1712137581526687,	delta=836,
seq_no=205,	ch0=2294, ch1=1043, ch2= 194, ch3=2334, ch4= 620, ch5= 550, ts=1712137581527531,	delta=844,
seq_no=206,	ch0=2317, ch1= 748, ch2= 430, ch3=2351, ch4= 429, ch5= 865, ts=1712137581528371,	delta=840,
seq_no=207,	ch0=2330, ch1= 472, ch2= 732, ch3=2328, ch4= 218, ch5=1187, ts=1712137581529215,	delta=844,
seq_no=208,	ch0=2249, ch1= 232, ch2=1069, ch3=2256, ch4=  47, ch5=1456, ts=1712137581530068,	delta=853,
seq_no=209,	ch0=2092, ch1=  64, ch2=1421, ch3=1968, ch4=   5, ch5=1717, ts=1712137581530902,	delta=834,
seq_no=210,	ch0=1869, ch1=   4, ch2=1776, ch3=1620, ch4=   0, ch5=1954, ts=1712137581531743,	delta=841,
seq_no=211,	ch0=1664, ch1=   0, ch2=2061, ch3=1281, ch4=  45, ch5=2173, ts=1712137581532584,	delta=841,
seq_no=212,	ch0=1300, ch1=  49, ch2=2343, ch3= 995, ch4= 286, ch5=2356, ts=1712137581533439,	delta=855,
seq_no=213,	ch0=1100, ch1= 172, ch2=2487, ch3= 744, ch4= 556, ch5=2410, ts=1712137581534272,	delta=833,
seq_no=214,	ch0= 693, ch1= 410, ch2=2540, ch3= 494, ch4= 881, ch5=2463, ts=1712137581535117,	delta=845,
seq_no=215,	ch0= 468, ch1= 671, ch2=2592, ch3= 341, ch4=1162, ch5=2346, ts=1712137581535957,	delta=840,
seq_no=216,	ch0= 237, ch1=1025, ch2=2483, ch3=  90, ch4=1464, ch5=2030, ts=1712137581536852,	delta=895,
seq_no=217,	ch0=   0, ch1=1339, ch2=2327, ch3=  64, ch4=1694, ch5=1818, ts=1712137581537660,	delta=808,
seq_no=218,	ch0=   0, ch1=1653, ch2=2099, ch3=   1, ch4=1933, ch5=1496, ts=1712137581538487,	delta=827,
seq_no=219,	ch0=   0, ch1=1932, ch2=1796, ch3=   8, ch4=2138, ch5=1184, ts=1712137581539328,	delta=841,
seq_no=220,	ch0=  22, ch1=2148, ch2=1444, ch3= 243, ch4=2281, ch5= 902, ts=1712137581540174,	delta=846,
seq_no=221,	ch0= 185, ch1=2318, ch2=1088, ch3= 568, ch4=2376, ch5= 651, ts=1712137581541009,	delta=835,
seq_no=222,	ch0= 405, ch1=2412, ch2= 759, ch3= 919, ch4=2388, ch5= 395, ts=1712137581541866,	delta=857,
seq_no=223,	ch0= 670, ch1=2406, ch2= 454, ch3=1256, ch4=2264, ch5= 224, ts=1712137581542695,	delta=829,
seq_no=224,	ch0= 992, ch1=2328, ch2= 215, ch3=1530, ch4=2016, ch5=  45, ts=1712137581543535,	delta=840,
seq_no=225,	ch0=1291, ch1=2154, ch2=  33, ch3=1787, ch4=1731, ch5=  14, ts=1712137581544377,	delta=842,
seq_no=226,	ch0=1612, ch1=1932, ch2=   0, ch3=2032, ch4=1440, ch5=   0, ts=1712137581545216,	delta=839,
seq_no=227,	ch0=1748, ch1=1629, ch2=   0, ch3=2310, ch4=1120, ch5=  66, ts=1712137581546093,	delta=877,
seq_no=228,	ch0=2140, ch1=1349, ch2=   9, ch3=2320, ch4= 887, ch5= 231, ts=1712137581546922,	delta=829,
seq_no=229,	ch0=2149, ch1= 997, ch2= 234, ch3=2339, ch4= 613, ch5= 645, ts=1712137581547762,	delta=840,
seq_no=230,	ch0=2332, ch1= 700, ch2= 481, ch3=2341, ch4= 381, ch5= 937, ts=1712137581548603,	delta=841,
seq_no=231,	ch0=2312, ch1= 425, ch2= 788, ch3=2326, ch4= 186, ch5=1240, ts=1712137581549458,	delta=855,
seq_no=232,	ch0=2229, ch1= 194, ch2=1139, ch3=2231, ch4=  29, ch5=1511, ts=1712137581550284,	delta=826,
seq_no=233,	ch0=2060, ch1=  30, ch2=1477, ch3=1904, ch4=   4, ch5=1759, ts=1712137581551129,	delta=845,
seq_no=234,	ch0=1832, ch1=   0, ch2=1829, ch3=1561, ch4=   0, ch5=1999, ts=1712137581551970,	delta=841,
seq_no=235,	ch0=1506, ch1=   0, ch2=2104, ch3=1258, ch4=  92, ch5=2215, ts=1712137581552811,	delta=841,
seq_no=236,	ch0=1248, ch1=  46, ch2=2327, ch3= 960, ch4= 330, ch5=2296, ts=1712137581553666,	delta=855,
seq_no=237,	ch0= 904, ch1= 220, ch2=2526, ch3= 722, ch4= 617, ch5=2427, ts=1712137581554682,	delta=1016,
seq_no=238,	ch0= 633, ch1= 557, ch2=2589, ch3= 455, ch4= 931, ch5=2400, ts=1712137581555376,	delta=694,
seq_no=239,	ch0= 338, ch1= 750, ch2=2584, ch3= 179, ch4=1230, ch5=2314, ts=1712137581556195,	delta=819,
seq_no=240,	ch0= 153, ch1=1134, ch2=2476, ch3=  74, ch4=1504, ch5=2021, ts=1712137581557032,	delta=837,
seq_no=241,	ch0=   0, ch1=1398, ch2=2298, ch3=   0, ch4=1760, ch5=1750, ts=1712137581557886,	delta=854,
seq_no=242,	ch0=   0, ch1=1699, ch2=2048, ch3=   5, ch4=1968, ch5=1437, ts=1712137581558714,	delta=828,
seq_no=243,	ch0=   0, ch1=1968, ch2=1731, ch3=  51, ch4=2162, ch5=1130, ts=1712137581559556,	delta=842,
seq_no=244,	ch0=  43, ch1=2176, ch2=1394, ch3= 292, ch4=2300, ch5= 866, ts=1712137581560397,	delta=841,
seq_no=245,	ch0= 224, ch1=2334, ch2=1035, ch3= 624, ch4=2382, ch5= 604, ts=1712137581561239,	delta=842,
seq_no=246,	ch0= 448, ch1=2415, ch2= 696, ch3= 979, ch4=2369, ch5= 370, ts=1712137581562091,	delta=852,
seq_no=247,	ch0= 741, ch1=2400, ch2= 405, ch3=1301, ch4=2228, ch5= 177, ts=1712137581562925,	delta=834,
seq_no=248,	ch0=1061, ch1=2297, ch2= 174, ch3=1581, ch4=1976, ch5=  22, ts=1712137581563771,	delta=846,
seq_no=249,	ch0=1363, ch1=2120, ch2=   8, ch3=1825, ch4=1688, ch5=   6, ts=1712137581564611,	delta=840,
seq_no=250,	ch0=1674, ch1=1926, ch2=   0, ch3=2106, ch4=1398, ch5=   0, ts=1712137581565463,	delta=852,
seq_no=251,	ch0=1859, ch1=1582, ch2=   0, ch3=2201, ch4=1063, ch5=  82, ts=1712137581566296,	delta=833,
seq_no=252,	ch0=2106, ch1=1358, ch2=  70, ch3=2350, ch4= 839, ch5= 320, ts=1712137581567137,	delta=841,
seq_no=253,	ch0=2244, ch1= 939, ch2= 264, ch3=2343, ch4= 576, ch5= 657, ts=1712137581567981,	delta=844,
seq_no=254,	ch0=2331, ch1= 646, ch2= 534, ch3=2348, ch4= 344, ch5= 980, ts=1712137581568827,	delta=846,
seq_no=255,	ch0=2304, ch1= 381, ch2= 834, ch3=2292, ch4= 153, ch5=1281, ts=1712137581569675,	delta=848,
seq_no=256,	ch0=2205, ch1= 182, ch2=1183, ch3=2183, ch4=   2, ch5=1543, ts=1712137581570513,	delta=838,
seq_no=257,	ch0=2023, ch1=   2, ch2=1544, ch3=1848, ch4=   0, ch5=1798, ts=1712137581571355,	delta=842,
seq_no=258,	ch0=1791, ch1=   6, ch2=1879, ch3=1496, ch4=   0, ch5=2033, ts=1712137581572196,	delta=841,
seq_no=259,	ch0=1480, ch1=   0, ch2=2141, ch3=1149, ch4= 141, ch5=2215, ts=1712137581573039,	delta=843,
seq_no=260,	ch0=1187, ch1= 134, ch2=2362, ch3= 912, ch4= 410, ch5=2354, ts=1712137581573887,	delta=848,
seq_no=261,	ch0= 877, ch1= 257, ch2=2548, ch3= 651, ch4= 685, ch5=2435, ts=1712137581574729,	delta=842,
seq_no=262,	ch0= 570, ch1= 426, ch2=2616, ch3= 432, ch4=1048, ch5=2408, ts=1712137581575568,	delta=839,
seq_no=263,	ch0= 320, ch1= 850, ch2=2580, ch3= 194, ch4=1273, ch5=2263, ts=1712137581576411,	delta=843,
seq_no=264,	ch0= 126, ch1=1091, ch2=2463, ch3=  45, ch4=1586, ch5=2018, ts=1712137581577252,	delta=841,
seq_no=265,	ch0=   0, ch1=1460, ch2=2269, ch3=   4, ch4=1793, ch5=1720, ts=1712137581578106,	delta=854,
seq_no=266,	ch0=   0, ch1=1765, ch2=1999, ch3=   0, ch4=2024, ch5=1387, ts=1712137581578941,	delta=835,
seq_no=267,	ch0=   0, ch1=2013, ch2=1681, ch3=  83, ch4=2196, ch5=1081, ts=1712137581579779,	delta=838,
seq_no=268,	ch0=  74, ch1=2219, ch2=1336, ch3= 352, ch4=2331, ch5= 823, ts=1712137581580624,	delta=845,
seq_no=269,	ch0= 250, ch1=2367, ch2= 977, ch3= 688, ch4=2400, ch5= 562, ts=1712137581581476,	delta=852,
seq_no=270,	ch0= 502, ch1=2403, ch2= 648, ch3=1041, ch4=2352, ch5= 338, ts=1712137581582311,	delta=835,
seq_no=271,	ch0= 792, ch1=2374, ch2= 383, ch3=1358, ch4=2186, ch5= 158, ts=1712137581583155,	delta=844,
seq_no=272,	ch0=1105, ch1=2266, ch2= 146, ch3=1619, ch4=1914, ch5=  17, ts=1712137581583993,	delta=838,
seq_no=273,	ch0=1388, ch1=2076, ch2=   0, ch3=1870, ch4=1632, ch5=   9, ts=1712137581584835,	delta=842,
seq_no=274,	ch0=1724, ch1=1784, ch2=   0, ch3=2127, ch4=1345, ch5=   0, ts=1712137581585689,	delta=854,
seq_no=275,	ch0=1940, ch1=1537, ch2=  87, ch3=2279, ch4=1026, ch5= 112, ts=1712137581586522,	delta=833,
seq_no=276,	ch0=2188, ch1=1177, ch2=  94, ch3=2329, ch4= 819, ch5= 386, ts=1712137581587570,	delta=1048,
seq_no=277,	ch0=2279, ch1= 884, ch2= 298, ch3=2350, ch4= 522, ch5= 704, ts=1712137581588248,	delta=678,
seq_no=278,	ch0=2330, ch1= 598, ch2= 576, ch3=2344, ch4= 310, ch5=1037, ts=1712137581589062,	delta=814,
seq_no=279,	ch0=2304, ch1= 336, ch2= 900, ch3=2308, ch4= 114, ch5=1331, ts=1712137581589918,	delta=856,
seq_no=280,	ch0=2176, ch1= 132, ch2=1255, ch3=2124, ch4=   0, ch5=1587, ts=1712137581590741,	delta=823,
seq_no=281,	ch0=1997, ch1=   0, ch2=1600, ch3=1792, ch4=   0, ch5=1849, ts=1712137581591587,	delta=846,
seq_no=282,	ch0=1740, ch1=   0, ch2=1920, ch3=1434, ch4=   0, ch5=2067, ts=1712137581592425,	delta=838,
seq_no=283,	ch0=1443, ch1=   0, ch2=2265, ch3=1122, ch4= 168, ch5=2264, ts=1712137581593266,	delta=841,
seq_no=284,	ch0=1144, ch1=  91, ch2=2416, ch3= 867, ch4= 399, ch5=2381, ts=1712137581594122,	delta=856,
seq_no=285,	ch0= 817, ch1= 301, ch2=2588, ch3= 617, ch4= 736, ch5=2440, ts=1712137581594955,	delta=833,
seq_no=286,	ch0= 646, ch1= 544, ch2=2632, ch3= 393, ch4=1023, ch5=2409, ts=1712137581595794,	delta=839,
seq_no=287,	ch0= 286, ch1= 865, ch2=2460, ch3= 180, ch4=1333, ch5=2328, ts=1712137581596638,	delta=844,
seq_no=288,	ch0= 169, ch1=1194, ch2=2488, ch3=  13, ch4=1562, ch5=1968, ts=1712137581597487,	delta=849,
seq_no=289,	ch0=   0, ch1=1519, ch2=2253, ch3=   4, ch4=1836, ch5=1653, ts=1712137581598315,	delta=828,
seq_no=290,	ch0=   0, ch1=1815, ch2=1942, ch3=   2, ch4=2059, ch5=1334, ts=1712137581599158,	delta=843,
seq_no=291,	ch0=   0, ch1=2055, ch2=1618, ch3= 123, ch4=2224, ch5=1031, ts=1712137581600000,	delta=842,
seq_no=292,	ch0=  90, ch1=2255, ch2=1271, ch3= 402, ch4=2350, ch5= 788, ts=1712137581600845,	delta=845,
seq_no=293,	ch0= 294, ch1=2380, ch2= 924, ch3= 745, ch4=2407, ch5= 514, ts=1712137581601702,	delta=857,
seq_no=294,	ch0= 546, ch1=2407, ch2= 604, ch3=1103, ch4=2328, ch5= 297, ts=1712137581602544,	delta=842,
seq_no=295,	ch0= 865, ch1=2368, ch2= 320, ch3=1418, ch4=2139, ch5= 129, ts=1712137581603386,	delta=842,
seq_no=296,	ch0=1134, ch1=2234, ch2= 116, ch3=1662, ch4=1866, ch5=   5, ts=1712137581604225,	delta=839,
seq_no=297,	ch0=1482, ch1=2047, ch2=   0, ch3=1918, ch4=1576, ch5=  37, ts=1712137581605067,	delta=842,
seq_no=298,	ch0=1641, ch1=1773, ch2=   0, ch3=2225, ch4=1257, ch5=   2, ts=1712137581605918,	delta=851,
seq_no=299,	ch0=2026, ch1=1496, ch2=   0, ch3=2296, ch4=1007, ch5= 225, ts=1712137581606756,	delta=838,
seq_no=300,	ch0=2104, ch1=1175, ch2= 113, ch3=2344, ch4= 736, ch5= 465, ts=1712137581607592,	delta=836,
seq_no=301,	ch0=2304, ch1= 835, ch2= 345, ch3=2350, ch4= 492, ch5= 771, ts=1712137581608439,	delta=847,
seq_no=302,	ch0=2319, ch1= 544, ch2= 633, ch3=2342, ch4= 267, ch5=1090, ts=1712137581609281,	delta=842,
seq_no=303,	ch0=2284, ch1= 297, ch2= 967, ch3=2301, ch4=  84, ch5=1383, ts=1712137581610127,	delta=846,
seq_no=304,	ch0=2151, ch1= 101, ch2=1310, ch3=2080, ch4=   0, ch5=1624, ts=1712137581610970,	delta=843,
seq_no=305,	ch0=1947, ch1=   5, ch2=1662, ch3=1728, ch4=   0, ch5=1888, ts=1712137581611807,	delta=837,
seq_no=306,	ch0=1657, ch1=   1, ch2=1976, ch3=1417, ch4=   2, ch5=2112, ts=1712137581612652,	delta=845,
seq_no=307,	ch0=1403, ch1=  12, ch2=2227, ch3=1088, ch4= 212, ch5=2252, ts=1712137581613504,	delta=852,
