seq_no=100,	ch0=2444, ch1= 994, ch2= 524, ch3=2326, ch4= 763, ch5= 301, ts=1712137787635219,	delta=836,
seq_no=101,	ch0=2473, ch1= 556, ch2= 927, ch3=2352, ch4= 526, ch5= 598, ts=1712137787636056,	delta=837,
seq_no=102,	ch0=2460, ch1= 221, ch2=1373, ch3=2342, ch4= 322, ch5= 932, ts=1712137787636903,	delta=847,
seq_no=103,	ch0=2432, ch1=   2, ch2=1842, ch3=2335, ch4= 133, ch5=1271, ts=1712137787637755,	delta=852,
seq_no=104,	ch0=2371, ch1=   8, ch2=2319, ch3=2201, ch4=   0, ch5=1577, ts=1712137787638585,	delta=830,
seq_no=105,	ch0=2060, ch1=   6, ch2=2631, ch3=1892, ch4=   0, ch5=1808, ts=1712137787639426,	delta=841,
seq_no=106,	ch0=1669, ch1=  12, ch2=2691, ch3=1544, ch4=   5, ch5=2008, ts=1712137787640266,	delta=840,
seq_no=107,	ch0=1240, ch1= 211, ch2=2715, ch3=1170, ch4= 113, ch5=2214, ts=1712137787641112,	delta=846,
seq_no=108,	ch0= 877, ch1= 516, ch2=2725, ch3= 865, ch4= 357, ch5=2352, ts=1712137787641963,	delta=851,
seq_no=109,	ch0= 406, ch1= 882, ch2=2728, ch3= 668, ch4= 634, ch5=2456, ts=1712137787642800,	delta=837,
seq_no=110,	ch0= 185, ch1=1409, ch2=2721, ch3= 412, ch4= 950, ch5=2325, ts=1712137787643696,	delta=896,
seq_no=111,	ch0=   0, ch1=1717, ch2=2704, ch3= 233, ch4=1278, ch5=2299, ts=1712137787644488,	delta=792,
seq_no=112,	ch0=   0, ch1=2146, ch2=2636, ch3=  30, ch4=1575, ch5=2033, ts=1712137787645328,	delta=840,
seq_no=113,	ch0=   0, ch1=2464, ch2=2297, ch3=   0, ch4=1803, ch5=1738, ts=1712137787646180,	delta=852,
seq_no=114,	ch0=   0, ch1=2529, ch2=1856, ch3=   0, ch4=2007, ch5=1406, ts=1712137787647017,	delta=837,
seq_no=115,	ch0= 206, ch1=2542, ch2=1378, ch3=  41, ch4=2191, ch5=1076, ts=1712137787647855,	delta=838,
seq_no=116,	ch0= 523, ch1=2560, ch2= 934, ch3= 273, ch4=2311, ch5= 767, ts=1712137787648697,	delta=842,
seq_no=117,	ch0= 873, ch1=2556, ch2= 513, ch3= 583, ch4=2348, ch5= 542, ts=1712137787649550,	delta=853,
seq_no=118,	ch0=1283, ch1=2546, ch2= 165, ch3= 960, ch4=2307, ch5= 290, ts=1712137787650381,	delta=831,
seq_no=119,	ch0=1639, ch1=2524, ch2=  23, ch3=1347, ch4=2165, ch5= 133, ts=1712137787651489,	delta=1108,
seq_no=120,	ch0=2081, ch1=2460, ch2=   0, ch3=1600, ch4=1934, ch5=   0, ts=1712137787652118,	delta=629,
seq_no=121,	ch0=2374, ch1=2132, ch2=  15, ch3=1904, ch4=1634, ch5=   0, ts=1712137787652949,	delta=831,
seq_no=122,	ch0=2428, ch1=1723, ch2=   0, ch3=2064, ch4=1327, ch5=  74, ts=1712137787653782,	delta=833,
seq_no=123,	ch0=2456, ch1=1275, ch2= 289, ch3=2272, ch4= 966, ch5= 122, ts=1712137787654608,	delta=826,
seq_no=124,	ch0=2458, ch1= 856, ch2= 591, ch3=2323, ch4= 723, ch5= 360, ts=1712137787655443,	delta=835,
seq_no=125,	ch0=2471, ch1= 477, ch2=1012, ch3=2332, ch4= 485, ch5= 665, ts=1712137787656286,	delta=843,
seq_no=126,	ch0=2448, ch1= 167, ch2=1459, ch3=2343, ch4= 281, ch5= 985, ts=1712137787657127,	delta=841,
seq_no=127,	ch0=2419, ch1=  17, ch2=1928, ch3=2316, ch4= 105, ch5=1337, ts=1712137787657979,	delta=852,
seq_no=128,	ch0=2352, ch1=   2, ch2=2392, ch3=2166, ch4=   5, ch5=1615, ts=1712137787658810,	delta=831,
seq_no=129,	ch0=2000, ch1=   1, ch2=2653, ch3=1839, ch4=   0, ch5=1836, ts=1712137787659651,	delta=841,
seq_no=130,	ch0=1600, ch1=  33, ch2=2687, ch3=1479, ch4=   6, ch5=2056, ts=1712137787660496,	delta=845,
seq_no=131,	ch0=1183, ch1= 253, ch2=2720, ch3=1103, ch4= 138, ch5=2228, ts=1712137787661342,	delta=846,
seq_no=132,	ch0= 792, ch1= 582, ch2=2734, ch3= 818, ch4= 399, ch5=2376, ts=1712137787662189,	delta=847,
seq_no=133,	ch0= 517, ch1= 948, ch2=2757, ch3= 587, ch4= 658, ch5=2412, ts=1712137787663031,	delta=842,
seq_no=134,	ch0= 130, ch1=1400, ch2=2568, ch3= 374, ch4=1000, ch5=2463, ts=1712137787663871,	delta=840,
seq_no=135,	ch0=  97, ch1=1783, ch2=2706, ch3= 171, ch4=1300, ch5=2224, ts=1712137787664710,	delta=839,
seq_no=136,	ch0=   0, ch1=2214, ch2=2625, ch3=   4, ch4=1603, ch5=1988, ts=1712137787665564,	delta=854,
seq_no=137,	ch0=   0, ch1=2480, ch2=2230, ch3=   0, ch4=1844, ch5=1685, ts=1712137787666394,	delta=830,
seq_no=138,	ch0=  20, ch1=2530, ch2=1774, ch3=   4, ch4=2043, ch5=1363, ts=1712137787667235,	delta=841,
seq_no=139,	ch0= 258, ch1=2548, ch2=1307, ch3=  73, ch4=2208, ch5=1023, ts=1712137787668084,	delta=849,
seq_no=140,	ch0= 579, ch1=2559, ch2= 844, ch3= 331, ch4=2315, ch5= 723, ts=1712137787668925,	delta=841,
seq_no=141,	ch0= 946, ch1=2560, ch2= 451, ch3= 665, ch4=2380, ch5= 496, ts=1712137787669776,	delta=851,
seq_no=142,	ch0=1344, ch1=2543, ch2= 201, ch3=1014, ch4=2298, ch5= 286, ts=1712137787670609,	delta=833,
seq_no=143,	ch0=1751, ch1=2508, ch2=  25, ch3=1361, ch4=2112, ch5= 111, ts=1712137787671454,	delta=845,
seq_no=144,	ch0=2147, ch1=2431, ch2=  72, ch3=1646, ch4=1888, ch5=   0, ts=1712137787672295,	delta=841,
seq_no=145,	ch0=2400, ch1=2010, ch2=   2, ch3=1898, ch4=1634, ch5=   2, ts=1712137787673136,	delta=841,
seq_no=146,	ch0=2438, ch1=1695, ch2=  71, ch3=2086, ch4=1278, ch5=   5, ts=1712137787673989,	delta=853,
seq_no=147,	ch0=2439, ch1=1133, ch2= 320, ch3=2265, ch4= 998, ch5= 157, ts=1712137787674826,	delta=837,
seq_no=148,	ch0=2481, ch1= 783, ch2= 665, ch3=2327, ch4= 676, ch5= 414, ts=1712137787675669,	delta=843,
seq_no=149,	ch0=2465, ch1= 420, ch2=1081, ch3=2350, ch4= 448, ch5= 722, ts=1712137787676509,	delta=840,
seq_no=150,	ch0=2448, ch1= 136, ch2=1536, ch3=2336, ch4= 251, ch5=1048, ts=1712137787677485,	delta=976,
seq_no=151,	ch0=2412, ch1=  28, ch2=2008, ch3=2297, ch4=  69, ch5=1392, ts=1712137787678203,	delta=718,
seq_no=152,	ch0=2300, ch1=   6, ch2=2454, ch3=2099, ch4=   3, ch5=1661, ts=1712137787679036,	delta=833,
seq_no=153,	ch0=1937, ch1=   0, ch2=2662, ch3=1771, ch4=   6, ch5=1878, ts=1712137787679873,	delta=837,
seq_no=154,	ch0=1516, ch1=  77, ch2=2705, ch3=1401, ch4=  11, ch5=2100, ts=1712137787680718,	delta=845,
seq_no=155,	ch0=1124, ch1= 320, ch2=2723, ch3=1046, ch4= 185, ch5=2274, ts=1712137787681575,	delta=857,
seq_no=156,	ch0= 704, ch1= 657, ch2=2732, ch3= 749, ch4= 426, ch5=2391, ts=1712137787682415,	delta=840,
seq_no=157,	ch0= 358, ch1= 975, ch2=2732, ch3= 547, ch4= 788, ch5=2400, ts=1712137787683254,	delta=839,
seq_no=158,	ch0=  97, ch1=1504, ch2=2710, ch3= 326, ch4=1056, ch5=2352, ts=1712137787684293,	delta=1039,
seq_no=159,	ch0=   0, ch1=1817, ch2=2678, ch3= 133, ch4=1426, ch5=2187, ts=1712137787684980,	delta=687,
seq_no=160,	ch0=   0, ch1=2284, ch2=2576, ch3=   0, ch4=1644, ch5=1928, ts=1712137787685810,	delta=830,
seq_no=161,	ch0=   0, ch1=2496, ch2=2149, ch3=   5, ch4=1867, ch5=1632, ts=1712137787686631,	delta=821,
seq_no=162,	ch0=  64, ch1=2531, ch2=1696, ch3=  18, ch4=2076, ch5=1292, ts=1712137787687469,	delta=838,
seq_no=163,	ch0= 312, ch1=2552, ch2=1224, ch3= 117, ch4=2235, ch5= 966, ts=1712137787688308,	delta=839,
seq_no=164,	ch0= 642, ch1=2559, ch2= 776, ch3= 386, ch4=2336, ch5= 682, ts=1712137787689153,	delta=845,
seq_no=165,	ch0=1009, ch1=2568, ch2= 386, ch3= 715, ch4=2353, ch5= 444, ts=1712137787690001,	delta=848,
seq_no=166,	ch0=1400, ch1=2541, ch2=  90, ch3=1050, ch4=2274, ch5= 260, ts=1712137787690891,	delta=890,
seq_no=167,	ch0=1832, ch1=2500, ch2=  13, ch3=1421, ch4=2100, ch5=  72, ts=1712137787691685,	delta=794,
seq_no=168,	ch0=2175, ch1=2383, ch2=   1, ch3=1639, ch4=1827, ch5=   0, ts=1712137787692523,	delta=838,
seq_no=169,	ch0=2368, ch1=2079, ch2=   0, ch3=1923, ch4=1535, ch5=   0, ts=1712137787693421,	delta=898,
seq_no=170,	ch0=2439, ch1=1565, ch2= 106, ch3=2157, ch4=1208, ch5=  30, ts=1712137787694218,	delta=797,
seq_no=171,	ch0=2464, ch1=1129, ch2= 367, ch3=2300, ch4= 889, ch5= 203, ts=1712137787695055,	delta=837,
seq_no=172,	ch0=2454, ch1= 721, ch2= 728, ch3=2324, ch4= 641, ch5= 469, ts=1712137787695897,	delta=842,
seq_no=173,	ch0=2464, ch1= 365, ch2=1160, ch3=2348, ch4= 420, ch5= 781, ts=1712137787696737,	delta=840,
seq_no=174,	ch0=2445, ch1= 100, ch2=1623, ch3=2348, ch4= 211, ch5=1111, ts=1712137787697592,	delta=855,
seq_no=175,	ch0=2403, ch1=  18, ch2=2096, ch3=2284, ch4=  39, ch5=1455, ts=1712137787698423,	delta=831,
seq_no=176,	ch0=2252, ch1=  11, ch2=2533, ch3=2041, ch4=   0, ch5=1699, ts=1712137787699266,	delta=843,
seq_no=177,	ch0=1871, ch1=  14, ch2=2667, ch3=1706, ch4=   0, ch5=1915, ts=1712137787700107,	delta=841,
seq_no=178,	ch0=1435, ch1=  97, ch2=2685, ch3=1344, ch4=  25, ch5=2123, ts=1712137787700945,	delta=838,
seq_no=179,	ch0=1058, ch1= 354, ch2=2723, ch3= 987, ch4= 217, ch5=2295, ts=1712137787701804,	delta=859,
seq_no=180,	ch0= 562, ch1= 690, ch2=2736, ch3= 771, ch4= 480, ch5=2419, ts=1712137787702640,	delta=836,
seq_no=181,	ch0= 334, ch1=1123, ch2=2727, ch3= 509, ch4= 784, ch5=2337, ts=1712137787703479,	delta=839,
seq_no=182,	ch0=   4, ch1=1505, ch2=2719, ch3= 320, ch4=1104, ch5=2368, ts=1712137787704322,	delta=843,
seq_no=183,	ch0=   0, ch1=1936, ch2=2672, ch3= 100, ch4=1432, ch5=2155, ts=1712137787705163,	delta=841,
seq_no=184,	ch0=   0, ch1=2346, ch2=2522, ch3=   5, ch4=1690, ch5=1880, ts=1712137787706015,	delta=852,
seq_no=185,	ch0=   0, ch1=2503, ch2=2089, ch3=   8, ch4=1905, ch5=1565, ts=1712137787706850,	delta=835,
seq_no=186,	ch0=  89, ch1=2534, ch2=1626, ch3=   8, ch4=2107, ch5=1241, ts=1712137787707691,	delta=841,
seq_no=187,	ch0= 352, ch1=2552, ch2=1157, ch3= 157, ch4=2260, ch5= 902, ts=1712137787708535,	delta=844,
seq_no=188,	ch0= 728, ch1=2559, ch2= 715, ch3= 486, ch4=2339, ch5= 652, ts=1712137787709418,	delta=883,
seq_no=189,	ch0=1088, ch1=2554, ch2= 320, ch3= 786, ch4=2353, ch5= 477, ts=1712137787710229,	delta=811,
seq_no=190,	ch0=1439, ch1=2529, ch2=  45, ch3=1164, ch4=2259, ch5= 229, ts=1712137787711066,	delta=837,
seq_no=191,	ch0=1895, ch1=2500, ch2=   2, ch3=1472, ch4=2074, ch5=  13, ts=1712137787711909,	delta=843,
seq_no=192,	ch0=2171, ch1=2328, ch2=   0, ch3=1788, ch4=1780, ch5=  23, ts=1712137787712750,	delta=841,
seq_no=193,	ch0=2411, ch1=1920, ch2=   0, ch3=1951, ch4=1507, ch5=  66, ts=1712137787713600,	delta=850,
seq_no=194,	ch0=2448, ch1=1500, ch2= 164, ch3=2178, ch4=1160, ch5=  54, ts=1712137787714435,	delta=835,
seq_no=195,	ch0=2464, ch1=1064, ch2= 413, ch3=2300, ch4= 838, ch5= 236, ts=1712137787715278,	delta=843,
seq_no=196,	ch0=2471, ch1= 672, ch2= 796, ch3=2335, ch4= 603, ch5= 512, ts=1712137787716120,	delta=842,
seq_no=197,	ch0=2463, ch1= 320, ch2=1233, ch3=2340, ch4= 375, ch5= 812, ts=1712137787716974,	delta=854,
seq_no=198,	ch0=2439, ch1=  64, ch2=1682, ch3=2332, ch4= 177, ch5=1160, ts=1712137787717854,	delta=880,
seq_no=199,	ch0=2396, ch1=  20, ch2=2168, ch3=2272, ch4=  16, ch5=1479, ts=1712137787718662,	delta=808,
seq_no=200,	ch0=2183, ch1=   9, ch2=2590, ch3=1992, ch4=   0, ch5=1729, ts=1712137787719499,	delta=837,
seq_no=201,	ch0=1791, ch1=  17, ch2=2680, ch3=1650, ch4=   2, ch5=1951, ts=1712137787720338,	delta=839,
seq_no=202,	ch0=1391, ch1= 141, ch2=2712, ch3=1290, ch4=  43, ch5=2150, ts=1712137787721180,	delta=842,
seq_no=203,	ch0= 975, ch1= 404, ch2=2728, ch3= 942, ch4= 260, ch5=2328, ts=1712137787722034,	delta=854,
seq_no=204,	ch0= 608, ch1= 737, ch2=2732, ch3= 684, ch4= 480, ch5=2385, ts=1712137787722866,	delta=832,
seq_no=205,	ch0= 248, ch1=1167, ch2=2723, ch3= 472, ch4= 875, ch5=2422, ts=1712137787723708,	delta=842,
seq_no=206,	ch0=  18, ch1=1563, ch2=2703, ch3= 260, ch4=1116, ch5=2317, ts=1712137787724550,	delta=842,
seq_no=207,	ch0=   0, ch1=2005, ch2=2660, ch3=  69, ch4=1478, ch5=2114, ts=1712137787725441,	delta=891,
seq_no=208,	ch0=   0, ch1=2404, ch2=2448, ch3=   5, ch4=1728, ch5=1829, ts=1712137787726239,	delta=798,
seq_no=209,	ch0=   0, ch1=2511, ch2=2020, ch3=  11, ch4=1945, ch5=1508, ts=1712137787727076,	delta=837,
seq_no=210,	ch0= 125, ch1=2475, ch2=1544, ch3=  10, ch4=2127, ch5=1175, ts=1712137787727918,	delta=842,
seq_no=211,	ch0= 402, ch1=2556, ch2=1075, ch3= 197, ch4=2276, ch5= 868, ts=1712137787728763,	delta=845,
seq_no=212,	ch0= 757, ch1=2553, ch2= 645, ch3= 489, ch4=2420, ch5= 608, ts=1712137787729617,	delta=854,
seq_no=213,	ch0=1149, ch1=2553, ch2= 268, ch3= 825, ch4=2348, ch5= 398, ts=1712137787730447,	delta=830,
seq_no=214,	ch0=1562, ch1=2448, ch2=  17, ch3=1208, ch4=2279, ch5= 192, ts=1712137787731291,	delta=844,
seq_no=215,	ch0=1949, ch1=2500, ch2=   8, ch3=1500, ch4=2023, ch5=  52, ts=1712137787732135,	delta=844,
seq_no=216,	ch0=2352, ch1=2294, ch2=   2, ch3=1783, ch4=1768, ch5=   0, ts=1712137787732976,	delta=841,
seq_no=217,	ch0=2414, ch1=1854, ch2=   0, ch3=1950, ch4=1438, ch5=  11, ts=1712137787733821,	delta=845,
seq_no=218,	ch0=2451, ch1=1484, ch2= 157, ch3=2222, ch4=1112, ch5=  64, ts=1712137787734661,	delta=840,
seq_no=219,	ch0=2465, ch1=1005, ch2= 469, ch3=2303, ch4= 796, ch5= 289, ts=1712137787735505,	delta=844,
seq_no=220,	ch0=2465, ch1= 594, ch2= 866, ch3=2328, ch4= 564, ch5= 566, ts=1712137787736350,	delta=845,
seq_no=221,	ch0=2456, ch1= 267, ch2=1318, ch3=2313, ch4= 357, ch5= 881, ts=1712137787737192,	delta=842,
seq_no=222,	ch0=2432, ch1=  26, ch2=1787, ch3=2328, ch4= 140, ch5=1236, ts=1712137787738043,	delta=851,
seq_no=223,	ch0=2380, ch1=  17, ch2=2247, ch3=2215, ch4=   0, ch5=1548, ts=1712137787738919,	delta=876,
seq_no=224,	ch0=2119, ch1=  17, ch2=2624, ch3=1929, ch4=   0, ch5=1772, ts=1712137787739725,	delta=806,
seq_no=225,	ch0=1708, ch1=  22, ch2=2683, ch3=1586, ch4=   0, ch5=1999, ts=1712137787740565,	delta=840,
